Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley_Missing,Alley_Pave,BedroomAbvGr,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Missing,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Missing,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir_Y,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond,ExterQual,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Fence_GdWo,Fence_Missing,Fence_MnPrv,Fence_MnWw,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Missing,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond,GarageFinish_Missing,GarageFinish_RFn,GarageFinish_Unf,GarageQual,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_Missing,GrLivArea,HalfBath,HeatingQC,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_None,MasVnrType_Stone,MiscFeature_Missing,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscVal,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_P,PavedDrive_Y,PoolArea,PoolQC_Fa,PoolQC_Gd,PoolQC_Missing,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_NoSeWa,WoodDeckSF,n_temp_houseAge,n_temp_lastRemodelled
1219,672,240,0,1,0,2,0,0,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,912,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,6240,0,0,0,1,52.0,0,0,1,0,50,0,0,0,1,0.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80500,0,0,0,0,0,0,0,1,0,1,3,0,0,0,59,56
1220,672,546,0,1,0,3,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,672,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1218,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,1680,0,0,0,1,21.0,0,0,1,0,160,0,0,0,1,236.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91500,0,0,0,0,0,0,0,1,0,1,7,672,0,201,35,35
1221,912,0,0,1,0,2,0,0,0,0,0.0,0.0,312,600,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,288,1,0.0,0,0,1,0.0,1,0,0,0,0,0,912,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,7800,0,0,0,1,66.0,0,0,0,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115000,0,0,0,0,0,0,0,1,0,1,5,912,0,0,42,42
1222,1211,0,0,1,0,3,0,0,0,0,0.0,0.0,250,492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,210,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,322,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1211,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8250,0,0,0,1,55.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,63,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,134000,0,0,0,0,0,0,0,1,0,1,5,952,0,0,40,40
1223,1168,678,0,1,0,3,0,0,0,0,0.0,0.0,196,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,844,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,1,315,1,0.0,0,0,1,0.0,1,0,0,0,0,0,1846,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,1,0,0,10496,0,0,0,1,78.0,0,0,1,0,50,0,0,1,0,320.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,143000,0,0,0,0,0,0,0,1,0,1,7,1040,0,0,58,57
1224,2136,0,0,1,0,4,0,0,0,0,0.0,0.0,756,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,1380,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,528,2,0.0,0,0,1,0.0,0,0,0,0,1,0,2136,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,10680,0,0,0,1,89.0,0,0,1,0,20,0,0,1,0,44.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,3,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,137900,0,0,0,0,0,0,0,1,0,1,7,2136,0,0,55,55
1225,788,702,0,1,0,3,0,0,0,0,0.0,0.0,724,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,64,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,388,2,0.0,0,0,0,0.0,1,0,0,0,0,0,1490,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,15384,0,0,0,1,60.0,0,0,0,0,60,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,184000,0,0,0,0,0,0,0,1,0,1,8,788,0,100,4,3
1226,1138,0,0,1,0,3,0,0,0,0,0.0,0.0,507,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0.0,81,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,264,1,0.0,0,1,0,0.0,1,0,0,0,0,0,1138,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,10482,0,0,0,1,65.0,0,0,1,0,80,0,0,1,0,63.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,145000,0,0,0,0,0,0,0,1,0,1,6,588,0,224,49,49
1227,894,1039,0,1,0,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,894,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,668,3,0.0,0,0,0,0.0,0,0,1,0,0,0,1933,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,14598,1,0,0,0,86.0,0,0,0,0,60,0,0,1,0,74.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,214000,0,0,0,0,0,0,0,1,0,1,9,894,0,100,1,1
1228,912,0,0,1,0,2,0,0,0,0,0.0,0.0,595,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,317,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,576,2,0.0,0,0,1,0.0,0,0,0,0,1,0,912,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8872,0,0,0,0,72.0,0,0,1,0,20,0,0,1,0,300.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,240,8,5,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,147000,0,0,0,0,0,0,0,1,0,1,5,912,0,0,43,0
1229,1702,0,0,1,0,1,0,0,0,1,0.0,0.0,1540,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,162,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1052,3,0.0,0,0,0,0.0,1,0,0,0,0,0,1702,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,8769,0,0,0,0,65.0,0,0,1,0,120,0,0,1,0,766.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,72,5,9,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,367294,0,0,0,0,0,1,0,0,224,1,7,1702,0,0,0,0
1230,1507,0,0,1,0,4,0,0,0,0,0.0,0.0,666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,409,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,404,1,0.0,0,0,1,0.0,0,1,0,0,0,0,1507,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,7910,0,0,0,1,70.0,0,0,1,0,80,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,127000,0,0,0,0,0,0,0,1,0,1,7,1075,0,0,48,48
1231,1361,1259,0,1,0,4,0,1,0,0,0.0,0.0,498,211,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,652,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,145,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,0,0,1,600,2,0.0,0,1,0,0.0,0,0,1,0,0,0,2620,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0,0,1,0,0,18890,0,0,0,1,0.0,0,0,0,0,90,0,0,1,0,1.0,0,0,1,0,0,0,0,0,8300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,24,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,190000,0,0,0,0,0,0,0,1,0,1,12,1361,0,155,30,30
1232,1190,0,0,1,0,3,0,1,0,0,0.0,0.0,803,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,303,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,540,2,0.0,0,0,1,0.0,1,0,0,0,0,0,1190,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,7728,0,0,0,1,70.0,0,0,1,0,90,0,0,1,0,120.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,6,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,132500,0,0,0,0,0,0,0,1,0,1,6,1106,0,0,44,44
1233,1224,0,0,1,0,2,0,1,0,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,462,2,0.0,0,0,1,0.0,0,0,0,1,0,0,1224,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0,0,1,0,0,9842,0,1,0,0,70.0,0,0,1,0,90,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,101800,0,0,0,0,0,0,0,1,0,1,6,0,0,0,45,45
1234,1188,0,0,1,0,3,0,0,0,0,0.0,0.0,1000,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0.0,188,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,531,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1188,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,12160,0,0,0,1,0.0,0,0,0,0,20,0,0,1,0,180.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,142000,0,0,0,0,0,0,0,0,0,1,6,1188,0,0,51,51
1235,1024,940,0,1,0,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,940,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1,0,0,0.0,0,0,0,0,0,1,1964,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,0,0,0,8525,0,0,0,1,55.0,0,0,1,0,70,0,1,0,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192,6,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,130000,0,0,0,0,0,0,0,1,0,1,7,940,0,0,97,58
1236,892,892,0,1,0,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,747,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,180,1,0.0,0,0,1,0.0,0,0,0,0,1,0,1784,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,13132,0,0,0,1,96.0,0,0,1,0,70,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,138887,0,0,0,0,0,0,0,1,0,1,9,747,0,203,92,56
1237,764,862,0,1,0,2,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,764,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,474,2,0.0,0,1,0,0.0,0,0,1,0,0,0,1626,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,2628,0,0,0,1,36.0,0,0,1,0,160,0,0,1,0,106.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,175500,0,0,0,0,0,0,0,1,0,1,6,764,0,0,7,7
1238,847,1101,0,1,0,4,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,847,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,434,2,0.0,0,0,0,0.0,0,0,1,0,0,0,1948,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,12393,0,1,0,0,41.0,1,0,0,0,60,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,195000,0,0,0,0,0,0,0,1,0,1,8,847,0,100,2,1
1239,1141,0,0,1,0,3,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0,1141,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,484,2,0.0,0,0,1,0.0,0,0,0,0,1,0,1141,1,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0,1,0,0,13072,0,0,0,1,63.0,0,0,1,0,20,0,0,1,0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,6,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,142500,0,0,0,0,0,0,0,1,0,1,6,1141,0,0,1,1
1240,1484,0,0,1,0,2,0,0,0,0,0.0,0.0,428,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1048,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,472,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1484,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,1,0,0,0,0,9037,0,0,0,1,64.0,0,0,0,0,20,0,0,1,0,32.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,5,8,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,265900,0,0,0,0,0,0,0,1,0,1,6,1476,0,120,1,1
1241,884,884,0,1,0,3,0,0,0,0,0.0,0.0,550,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,334,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,543,2,0.0,0,1,0,0.0,1,0,0,0,0,0,1768,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0,0,1,0,0,8158,0,0,0,1,65.0,0,0,1,0,60,0,0,1,0,252.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,7,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,224900,0,0,0,0,0,0,0,1,0,1,8,884,0,0,5,5
